MS SubClass,Lot Frontage,Lot Area,Street,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,2nd Flr SF,Low Qual Fin SF,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Area,Garage Qual,Garage Cond,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,EQ_EC,BQ_BC
20,70.0,8251,1,4,3,7,5,2006,143.0,4,3,4,4,3,6,778.0,1,0.0,716.0,1494.0,5,0,0,1.0,0.0,2,0,3,1,7,1,2005.0,672.0,3,3,192,35,0,0,0,0,0,4,2007,249000,12,16
20,78.0,10140,1,4,3,7,6,1967,264.0,3,3,3,3,1,4,553.0,2,68.0,713.0,1334.0,4,0,0,1.0,0.0,2,0,3,1,7,0,1967.0,477.0,3,3,0,20,35,0,264,0,0,4,2006,164500,9,9
20,60.0,7200,1,4,3,5,7,1952,0.0,3,4,3,4,1,5,630.0,4,102.0,0.0,732.0,3,0,0,1.0,0.0,1,0,2,1,4,0,1952.0,240.0,3,3,0,68,0,0,0,0,0,9,2009,118900,12,12
20,71.0,9178,1,4,3,8,5,2008,0.0,4,3,4,3,3,1,0.0,1,0.0,1468.0,1468.0,5,0,0,0.0,0.0,2,0,3,1,6,1,2008.0,904.0,3,3,192,142,0,0,0,0,0,6,2009,239900,12,12
120,53.0,4043,1,4,3,6,5,1975,0.0,3,3,4,3,1,5,727.0,4,156.0,186.0,1069.0,4,0,0,0.0,1.0,2,0,2,1,4,1,1975.0,440.0,3,3,0,55,0,0,225,0,0,7,2006,146300,9,12
190,75.0,11235,1,4,3,5,5,1963,0.0,3,3,4,3,3,5,925.0,1,0.0,0.0,925.0,3,0,0,1.0,0.0,1,0,3,1,6,0,1963.0,308.0,3,3,40,176,0,0,0,0,0,3,2007,130000,9,12
20,65.0,8450,1,4,3,7,5,2001,108.0,3,3,4,3,1,1,0.0,1,0.0,1349.0,1349.0,5,0,0,0.0,0.0,2,0,3,1,6,0,2000.0,539.0,3,3,120,55,0,0,0,0,0,12,2007,179000,9,12
20,99.0,11851,1,4,3,7,5,1990,0.0,3,3,4,3,1,1,0.0,1,0.0,1424.0,1424.0,5,0,0,0.0,0.0,2,0,3,1,5,0,1990.0,500.0,3,3,0,34,0,508,0,0,0,5,2009,180500,9,12
30,47.0,4608,1,4,3,4,6,1950,0.0,3,4,3,3,1,1,0.0,1,0.0,747.0,747.0,3,0,0,0.0,0.0,1,0,2,1,4,0,1945.0,220.0,3,3,0,0,0,0,0,0,0,6,2010,80000,12,9
20,78.0,9262,1,4,3,8,5,2009,194.0,4,3,4,3,1,1,0.0,1,0.0,1573.0,1573.0,5,0,0,0.0,0.0,2,0,3,1,7,1,2008.0,840.0,3,3,0,36,0,0,0,0,0,5,2009,287090,12,12
20,160.0,18160,0,4,3,6,6,1964,138.0,3,3,3,3,3,4,550.0,1,0.0,752.0,1302.0,2,0,0,1.0,0.0,1,0,3,1,6,1,1964.0,480.0,3,3,0,108,246,0,0,0,0,3,2007,154204,9,9
20,76.0,11355,1,3,3,7,7,2001,125.0,3,3,3,3,1,4,637.0,1,0.0,675.0,1312.0,5,0,0,0.0,0.0,1,1,3,1,6,1,1958.0,495.0,3,3,0,304,144,0,0,0,6500,4,2008,186000,9,9
160,21.0,1680,1,4,3,5,5,1972,356.0,3,3,3,3,1,3,350.0,1,0.0,280.0,630.0,3,672,0,0.0,0.0,2,1,3,1,6,0,1972.0,264.0,3,3,0,0,0,0,0,0,0,12,2008,111750,9,9
20,110.0,14300,1,4,2,9,5,2004,1095.0,5,3,5,3,4,6,1373.0,1,0.0,1473.0,2846.0,5,0,0,1.0,0.0,2,1,3,1,10,2,2003.0,958.0,3,3,220,150,0,0,0,0,0,6,2010,500000,15,15
60,65.0,10616,1,3,3,7,5,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,628.0,628.0,5,728,0,0.0,0.0,2,1,3,1,6,1,2007.0,484.0,3,3,100,24,0,0,0,0,0,3,2008,177439,12,12
60,96.0,11308,1,3,3,9,5,2008,154.0,5,3,5,3,3,6,936.0,1,0.0,168.0,1104.0,5,1054,0,1.0,0.0,2,1,3,1,10,1,2008.0,836.0,3,3,0,102,0,0,0,0,0,7,2009,335000,15,15
60,80.0,10480,1,4,3,7,6,1976,660.0,3,3,3,3,1,5,403.0,1,0.0,400.0,803.0,3,866,0,0.0,0.0,2,1,4,1,8,1,1976.0,483.0,3,3,0,69,0,0,0,0,0,9,2008,205000,9,9
120,35.0,5118,1,3,3,8,5,1990,0.0,4,3,4,3,4,6,926.0,1,0.0,386.0,1312.0,4,0,0,1.0,0.0,1,0,1,1,4,1,1990.0,484.0,3,3,0,64,140,0,0,0,0,8,2007,212000,12,12
120,44.0,3811,1,3,2,8,5,2005,186.0,4,3,5,3,4,6,1373.0,1,0.0,221.0,1594.0,5,0,0,1.0,1.0,2,0,2,1,5,1,2004.0,525.0,3,3,128,53,0,0,155,0,0,5,2010,246000,12,15
50,50.0,5500,1,4,3,5,7,2001,0.0,3,3,3,3,1,2,234.0,5,692.0,0.0,926.0,3,0,390,1.0,0.0,1,0,3,1,6,0,1974.0,484.0,3,3,0,0,0,0,0,0,0,4,2010,130000,9,9
70,60.0,9600,1,4,3,5,7,2002,0.0,3,4,2,2,1,1,0.0,1,0.0,264.0,264.0,5,664,0,0.0,0.0,2,0,2,1,7,0,1910.0,360.0,3,4,270,0,112,0,0,0,0,5,2007,132000,12,4
60,75.0,9317,1,4,3,7,5,2001,0.0,4,4,4,4,1,6,497.0,1,0.0,282.0,779.0,5,929,0,1.0,0.0,2,1,3,1,7,1,1994.0,499.0,3,3,202,93,0,0,0,0,0,7,2007,220000,16,16
60,75.0,8004,1,3,3,8,5,2009,110.0,4,3,4,3,1,6,544.0,1,0.0,288.0,832.0,5,1103,0,1.0,0.0,2,1,3,1,8,0,2009.0,552.0,3,3,0,150,0,0,0,0,0,12,2009,263435,12,12
50,60.0,6876,1,4,3,6,6,1958,0.0,3,3,3,3,1,1,0.0,1,0.0,1272.0,1272.0,3,0,697,0.0,0.0,2,0,4,1,9,1,1938.0,400.0,3,3,0,34,0,0,0,0,0,11,2008,141000,9,9
20,73.0,9803,1,4,3,7,5,2010,0.0,4,3,4,3,1,1,0.0,1,0.0,1214.0,1214.0,5,0,0,0.0,0.0,2,0,2,1,6,0,2010.0,520.0,3,3,0,25,0,0,0,0,0,1,2010,179781,12,12
120,48.0,6240,1,4,3,8,5,2007,176.0,4,3,4,3,1,6,846.0,1,0.0,496.0,1342.0,5,0,0,1.0,0.0,2,0,2,1,6,1,2007.0,550.0,3,3,0,35,0,0,0,0,0,6,2008,234250,12,12
30,60.0,6180,1,4,3,6,5,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,960.0,960.0,3,0,0,0.0,0.0,1,0,2,1,5,1,1926.0,180.0,3,3,0,128,0,0,0,0,0,5,2007,102000,9,9
45,57.0,7449,1,4,3,7,7,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,637.0,637.0,5,0,0,0.0,0.0,1,0,3,1,6,1,1930.0,280.0,3,3,0,0,205,0,0,0,0,6,2007,139400,9,9
50,60.0,10410,1,4,3,3,4,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,672.0,672.0,3,520,0,0.0,0.0,1,0,3,1,6,0,1998.0,936.0,3,3,216,0,160,0,0,0,0,1,2006,105000,9,9
20,95.0,15865,1,3,2,8,6,1970,0.0,4,4,3,4,4,5,351.0,3,823.0,1043.0,2217.0,5,0,0,1.0,0.0,2,0,4,1,8,1,1970.0,621.0,3,3,81,207,0,0,224,0,0,10,2007,268000,16,12
120,43.0,3182,1,4,3,7,5,2006,16.0,4,3,4,3,3,6,16.0,1,0.0,1204.0,1220.0,5,0,0,0.0,0.0,2,0,2,1,5,1,2005.0,397.0,3,3,100,16,0,0,0,0,0,8,2009,180000,12,12
70,60.0,9600,1,4,3,7,9,2005,0.0,3,5,3,3,1,3,141.0,1,0.0,548.0,689.0,5,689,0,0.0,0.0,2,0,3,1,7,1,1928.0,360.0,3,3,0,0,116,0,0,0,0,10,2008,161000,15,9
190,70.0,13587,1,4,3,5,5,1958,0.0,3,3,3,3,3,3,532.0,1,0.0,456.0,988.0,3,0,0,1.0,0.0,1,0,2,1,5,0,1958.0,264.0,3,3,0,0,0,0,0,0,0,4,2010,119000,9,9
20,85.0,11447,1,3,3,8,5,2006,674.0,4,3,5,3,3,6,1571.0,1,0.0,393.0,1964.0,5,0,0,1.0,0.0,2,1,3,1,7,1,2005.0,892.0,3,3,0,265,0,0,0,0,0,6,2008,370000,12,15
20,64.0,7242,1,4,3,7,5,2006,0.0,4,3,4,3,1,1,0.0,1,0.0,1270.0,1270.0,5,0,0,0.0,0.0,2,0,2,1,6,0,2005.0,524.0,3,3,0,96,0,0,0,0,0,7,2007,175900,12,12
120,50.0,9466,1,2,3,8,5,1995,0.0,4,3,4,3,4,2,457.0,5,1037.0,0.0,1494.0,5,0,0,1.0,0.0,1,1,1,1,5,1,1994.0,478.0,3,3,0,30,0,0,217,0,0,5,2007,279700,12,12
20,70.0,8400,1,4,3,5,5,1957,0.0,3,3,2,3,2,4,623.0,1,0.0,556.0,1179.0,4,0,0,0.0,0.0,1,1,3,1,6,1,1957.0,331.0,3,3,0,60,0,0,0,0,0,3,2006,132000,9,6
50,60.0,11040,1,4,2,4,6,1950,0.0,3,3,3,3,1,3,637.0,1,0.0,0.0,637.0,4,439,0,0.0,0.0,1,1,3,1,7,0,1994.0,570.0,3,3,0,47,120,0,0,0,0,9,2006,108000,9,9
60,60.0,6931,1,4,3,7,5,2004,92.0,4,3,4,3,1,1,0.0,1,0.0,746.0,746.0,5,896,0,0.0,0.0,2,1,3,1,7,1,2003.0,397.0,3,3,178,128,0,0,0,0,0,7,2008,165400,12,12
60,65.0,12438,1,3,3,6,5,1995,68.0,4,3,4,3,1,1,0.0,1,0.0,781.0,781.0,5,704,0,0.0,0.0,2,1,3,1,6,1,1995.0,473.0,3,3,413,91,0,0,0,0,0,8,2006,187000,12,12
60,174.0,15138,1,3,3,8,5,1996,506.0,4,3,4,3,1,6,689.0,1,0.0,773.0,1462.0,5,1304,0,1.0,0.0,2,1,4,1,9,1,1995.0,810.0,3,3,0,146,202,0,0,0,0,7,2009,403000,12,12
80,100.0,9600,1,3,3,6,5,1961,291.0,3,3,3,3,3,5,600.0,1,0.0,618.0,1218.0,3,0,0,1.0,0.0,1,0,3,1,6,1,1961.0,525.0,3,3,0,0,0,0,168,0,0,5,2007,158500,9,9
60,90.0,11367,1,4,3,8,5,2002,210.0,4,3,4,3,2,6,932.0,1,0.0,133.0,1065.0,5,898,0,1.0,0.0,2,1,3,1,7,1,2002.0,586.0,3,3,199,60,0,0,0,0,0,11,2006,255000,12,12
20,56.0,26073,1,3,3,5,5,1956,0.0,3,3,3,3,1,3,1116.0,1,0.0,782.0,1898.0,5,0,0,0.0,0.0,2,1,3,1,7,2,1956.0,484.0,3,3,0,51,224,0,0,0,0,4,2008,236500,9,9
20,65.0,7150,1,4,3,5,6,1966,52.0,3,3,3,3,1,4,725.0,1,0.0,263.0,988.0,3,0,0,1.0,0.0,1,0,3,1,5,0,1974.0,360.0,3,3,0,0,0,0,0,0,0,11,2007,129250,9,9
20,100.0,15602,1,3,3,7,8,1997,0.0,3,3,3,3,1,5,1247.0,1,0.0,254.0,1501.0,3,0,0,1.0,0.0,2,0,1,1,6,2,1959.0,484.0,3,3,0,54,0,0,161,0,0,3,2010,289000,9,9
60,96.0,11690,1,3,3,8,5,2000,192.0,4,3,4,3,3,1,0.0,1,0.0,850.0,850.0,5,878,0,0.0,0.0,2,1,3,1,7,1,1999.0,560.0,3,3,120,29,0,0,0,0,0,6,2008,207000,12,12
20,71.0,9230,1,4,3,5,8,1998,166.0,3,3,3,3,2,6,661.0,1,0.0,203.0,864.0,4,0,0,1.0,0.0,1,1,1,1,6,0,1977.0,884.0,3,3,0,64,0,0,0,0,0,10,2006,146000,9,9
160,21.0,1890,1,4,3,6,7,1972,380.0,3,3,3,3,1,5,282.0,1,0.0,212.0,494.0,5,536,0,0.0,0.0,1,1,3,1,6,0,1973.0,264.0,3,3,0,0,0,0,0,0,0,7,2006,116000,9,9
120,48.0,3480,1,4,3,7,5,2003,163.0,4,3,4,3,1,1,0.0,1,0.0,1405.0,1405.0,5,0,0,0.0,0.0,2,0,2,1,6,1,2003.0,478.0,3,3,148,36,0,0,0,0,0,11,2009,173000,12,12
60,70.0,8749,1,4,3,7,5,2003,0.0,4,3,4,3,1,6,654.0,1,0.0,325.0,979.0,5,940,0,1.0,0.0,2,1,3,1,7,1,2003.0,610.0,3,3,0,120,0,0,0,0,0,6,2007,213000,12,12
20,91.0,11375,1,4,3,6,5,1995,0.0,3,3,3,3,1,3,736.0,1,0.0,231.0,967.0,3,0,0,0.0,0.0,1,0,3,1,6,1,1954.0,494.0,3,3,81,0,280,0,0,0,0,10,2007,150000,9,9
120,53.0,3922,1,4,3,7,5,2007,72.0,4,3,5,3,3,1,0.0,1,0.0,1258.0,1258.0,5,0,0,0.0,2.0,0,2,2,1,7,1,2006.0,648.0,3,3,120,16,0,0,0,0,0,2,2007,194201,12,15
120,43.0,3182,1,4,3,7,5,2006,16.0,4,3,4,3,1,6,16.0,1,0.0,1330.0,1346.0,5,0,0,0.0,0.0,2,0,1,1,7,1,2005.0,457.0,3,3,156,0,0,0,0,0,0,5,2009,181000,12,12
20,75.0,9750,1,4,3,6,6,1958,243.0,3,3,3,3,1,3,608.0,1,0.0,834.0,1442.0,4,0,0,0.0,0.0,1,1,4,1,7,0,1958.0,301.0,3,3,0,0,275,0,0,0,500,4,2007,157900,9,9
60,72.0,13426,1,3,3,7,5,2000,0.0,4,3,4,3,2,6,894.0,1,0.0,57.0,951.0,5,828,0,1.0,0.0,2,1,3,1,7,1,1999.0,586.0,3,3,208,107,0,0,0,0,0,9,2006,217000,12,12
60,85.0,10574,1,4,3,8,5,2006,0.0,4,3,4,3,2,1,0.0,1,0.0,1082.0,1082.0,5,871,0,0.0,0.0,2,1,3,1,9,1,2005.0,1043.0,3,3,160,50,0,0,0,0,0,5,2009,252000,12,12
60,70.0,8726,1,4,3,7,5,2002,0.0,4,3,4,3,1,1,0.0,1,0.0,872.0,872.0,5,1037,0,0.0,0.0,2,1,4,1,8,0,2002.0,529.0,3,3,0,108,0,0,0,0,0,9,2006,197000,12,12
60,62.0,7984,1,3,3,7,5,2005,200.0,4,3,4,3,1,1,0.0,1,0.0,868.0,868.0,5,762,0,0.0,0.0,2,1,3,1,7,1,2004.0,436.0,3,3,120,48,0,0,0,0,0,9,2009,189500,12,12
50,45.0,8248,1,4,3,5,7,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,686.0,686.0,4,564,0,0.0,1.0,1,1,3,1,7,0,1955.0,280.0,3,3,207,0,96,0,0,0,0,7,2006,116000,9,9
20,60.0,7200,1,4,3,5,7,1950,0.0,3,3,3,3,1,4,534.0,3,96.0,246.0,876.0,3,0,0,0.0,0.0,1,0,3,1,6,0,1950.0,276.0,3,3,0,80,0,0,0,0,0,5,2007,119000,9,9
50,60.0,7200,1,4,3,6,5,1954,0.0,3,3,3,3,1,3,673.0,1,0.0,181.0,854.0,2,424,0,0.0,0.0,1,0,4,1,6,0,1954.0,240.0,3,3,0,0,0,0,0,0,0,4,2008,127500,9,9
60,65.0,8125,1,4,3,6,5,2005,0.0,4,3,4,3,1,1,0.0,1,0.0,858.0,858.0,5,858,0,0.0,0.0,2,1,3,1,7,0,2005.0,615.0,3,3,0,53,0,0,0,0,0,2,2006,200825,12,12
30,60.0,8088,1,4,3,2,3,1955,0.0,3,3,3,3,1,1,0.0,1,0.0,498.0,498.0,3,0,0,0.0,0.0,1,0,1,1,3,0,1922.0,216.0,2,2,0,0,100,0,0,0,0,2,2006,35000,9,9
160,21.0,1869,1,4,3,6,6,1970,127.0,3,3,3,3,1,3,321.0,1,0.0,162.0,483.0,3,504,0,0.0,0.0,1,1,2,1,5,0,1987.0,280.0,3,3,0,0,0,0,0,0,0,9,2008,106000,9,9
30,94.0,9259,1,4,3,4,4,1950,0.0,3,3,2,3,1,1,0.0,1,0.0,660.0,660.0,3,0,0,0.0,0.0,1,0,2,1,4,0,1945.0,440.0,3,3,80,0,0,0,0,0,0,6,2010,85000,9,6
20,129.0,16770,1,4,3,8,5,2003,270.0,4,3,5,3,4,6,1196.0,1,0.0,516.0,1712.0,5,0,0,1.0,0.0,2,0,3,1,8,1,2002.0,701.0,3,3,218,183,0,0,0,0,0,9,2009,286500,12,15
120,53.0,4043,1,4,3,6,5,1977,0.0,3,3,4,3,1,5,360.0,1,0.0,709.0,1069.0,3,0,0,0.0,0.0,2,0,2,1,4,1,1977.0,440.0,3,3,0,55,0,0,165,0,0,7,2010,127500,9,12
20,75.0,9000,1,4,3,7,5,2007,0.0,4,3,4,3,1,1,0.0,1,0.0,1335.0,1335.0,5,0,0,0.0,0.0,2,0,3,1,6,0,2007.0,575.0,3,3,0,210,0,0,0,0,0,6,2007,210400,12,12
120,62.0,12677,1,3,3,8,5,2004,472.0,5,3,5,3,4,6,1218.0,1,0.0,300.0,1518.0,5,0,0,0.0,0.0,1,1,1,1,6,1,2003.0,588.0,3,3,185,140,0,0,0,0,0,4,2008,274000,15,15
60,107.0,12852,1,3,3,8,5,2007,0.0,4,3,4,3,3,6,770.0,1,0.0,150.0,920.0,5,860,0,1.0,0.0,2,1,3,1,6,1,2007.0,612.0,3,3,0,192,0,0,0,0,0,1,2008,264966,12,12
50,60.0,10320,1,4,3,4,1,1950,0.0,2,2,3,2,1,1,0.0,1,0.0,771.0,771.0,2,504,114,0.0,0.0,2,0,3,1,6,0,1910.0,264.0,3,2,14,211,0,0,84,0,0,9,2007,50000,4,6
50,60.0,10800,1,4,3,5,6,1950,0.0,3,4,2,3,1,2,686.0,1,0.0,0.0,686.0,3,686,0,1.0,0.0,2,0,4,1,7,0,1961.0,416.0,3,3,0,0,196,0,0,0,1200,6,2010,139000,12,6
80,75.0,13860,1,4,3,8,7,1995,0.0,4,3,4,3,4,6,1410.0,1,0.0,542.0,1952.0,4,704,0,1.0,0.0,2,1,4,1,9,3,1972.0,538.0,3,3,269,111,0,0,0,0,0,7,2009,345000,12,12
20,73.0,11927,1,4,3,8,5,1995,519.0,4,3,4,3,4,4,408.0,6,465.0,683.0,1556.0,5,0,0,0.0,0.0,2,0,3,1,7,1,1994.0,484.0,3,3,120,35,0,0,0,0,0,6,2007,228000,12,12
70,57.0,9906,1,4,3,4,4,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,686.0,686.0,2,518,0,0.0,0.0,1,0,3,1,8,0,1940.0,210.0,3,3,0,172,60,0,0,0,0,9,2006,107000,9,9
120,41.0,4923,1,4,3,8,5,2002,0.0,4,3,5,3,3,6,1153.0,1,0.0,440.0,1593.0,5,0,0,1.0,0.0,1,1,0,1,5,1,2001.0,682.0,3,3,0,120,0,0,224,0,0,8,2008,286000,12,15
20,66.0,7800,1,3,3,5,5,1964,0.0,3,3,3,3,1,3,312.0,2,600.0,0.0,912.0,3,0,0,0.0,0.0,1,0,2,1,5,0,1964.0,288.0,3,3,0,0,0,0,0,0,0,11,2006,115000,9,9
70,68.0,9928,1,4,3,7,8,1994,0.0,3,4,3,3,1,1,0.0,1,0.0,672.0,672.0,2,672,0,0.0,0.0,2,0,3,1,8,0,1915.0,216.0,3,3,24,28,0,0,0,0,400,6,2009,179900,12,9
60,50.0,13128,1,3,3,8,5,2005,216.0,4,3,4,3,1,1,0.0,1,0.0,1074.0,1074.0,5,990,0,0.0,0.0,2,1,4,1,7,1,2005.0,527.0,3,3,0,119,0,0,0,0,0,1,2006,250000,12,12
50,52.0,6240,1,4,3,5,6,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,1042.0,1042.0,5,534,0,0.0,0.0,1,0,3,1,8,1,1928.0,225.0,3,3,0,0,0,0,0,0,0,8,2006,149000,9,9
30,60.0,10410,1,4,3,3,8,2001,0.0,3,4,3,3,1,1,0.0,1,0.0,713.0,713.0,5,0,0,0.0,0.0,1,0,2,1,5,0,1936.0,371.0,2,2,0,75,161,0,0,0,0,10,2006,99800,12,9
70,60.0,10800,1,4,3,7,8,1998,0.0,3,4,3,3,1,1,0.0,1,0.0,718.0,718.0,5,978,0,0.0,0.0,1,1,3,1,8,0,1996.0,704.0,3,3,0,48,143,0,0,0,0,7,2007,159500,12,9
80,67.0,13300,1,3,3,7,5,2004,0.0,4,3,4,3,1,6,326.0,1,0.0,58.0,384.0,5,630,0,1.0,0.0,2,1,3,1,7,1,2004.0,400.0,3,3,100,0,0,0,0,0,0,6,2010,184500,12,12
60,69.0,9588,1,3,3,8,5,2007,270.0,4,3,5,3,1,1,0.0,1,0.0,1482.0,1482.0,5,1092,0,0.0,0.0,2,1,3,1,10,1,2007.0,868.0,3,3,0,148,0,0,0,0,0,11,2007,276000,12,15
160,24.0,2308,1,4,3,6,6,1976,0.0,3,3,4,3,1,5,556.0,1,0.0,248.0,804.0,3,744,0,1.0,0.0,2,1,3,1,7,1,1976.0,440.0,3,3,48,0,0,0,0,0,0,7,2007,155000,9,12
20,83.0,13383,1,3,2,5,5,2000,176.0,3,3,3,3,1,4,594.0,1,0.0,594.0,1188.0,5,0,0,0.0,0.0,2,0,3,1,7,1,1969.0,504.0,3,3,0,16,0,0,0,0,0,3,2009,160000,9,9
60,85.0,9350,1,4,3,5,6,1964,0.0,3,3,3,3,1,5,360.0,1,0.0,360.0,720.0,4,720,0,0.0,0.0,1,1,4,1,7,1,1964.0,480.0,3,3,0,32,240,0,0,0,0,7,2006,157500,9,9
20,76.0,9892,1,4,2,8,5,1995,0.0,4,4,4,4,4,6,1341.0,2,284.0,54.0,1679.0,5,0,0,1.0,1.0,2,1,3,1,6,2,1994.0,482.0,3,3,129,64,222,0,0,0,0,2,2010,285000,16,16
80,85.0,10541,1,3,3,7,5,1996,0.0,4,3,4,3,3,1,0.0,1,0.0,672.0,672.0,5,735,0,0.0,0.0,2,1,3,1,8,1,1996.0,472.0,3,3,100,33,0,0,0,0,0,2,2008,229000,12,12
50,60.0,10284,1,4,3,4,7,1993,0.0,3,3,3,3,2,5,1030.0,2,66.0,55.0,1151.0,5,436,0,1.0,0.0,2,0,1,1,6,0,1978.0,580.0,3,3,0,0,0,0,0,0,0,8,2007,128500,9,9
60,84.0,9660,1,3,3,8,5,1998,242.0,4,3,4,3,1,6,791.0,1,0.0,253.0,1044.0,5,897,0,1.0,0.0,2,1,3,1,7,1,1998.0,885.0,3,3,210,31,0,0,0,0,0,2,2006,286000,12,12
60,88.0,10179,1,3,3,6,5,1997,0.0,3,3,4,3,1,5,847.0,1,0.0,98.0,945.0,5,663,0,0.0,0.0,2,1,3,1,7,1,1997.0,470.0,3,3,252,30,0,0,0,0,0,7,2009,189500,9,12
50,53.0,5830,1,4,3,5,6,1997,0.0,3,4,3,3,1,3,788.0,1,0.0,200.0,988.0,5,582,0,0.0,0.0,1,1,3,1,7,0,1950.0,363.0,3,3,0,0,0,0,0,0,0,3,2010,128500,12,9
60,88.0,12665,1,3,3,8,5,2006,245.0,4,3,4,4,4,1,0.0,1,0.0,1094.0,1094.0,5,1349,0,0.0,0.0,2,1,4,1,9,1,2005.0,642.0,3,3,144,39,0,0,0,0,0,2,2007,281213,12,16
20,313.0,27650,1,2,2,7,7,2007,0.0,3,3,4,3,4,6,425.0,1,0.0,160.0,585.0,5,0,0,1.0,0.0,2,0,4,1,9,1,1960.0,505.0,3,3,0,0,0,0,0,0,0,11,2008,242000,9,12
60,62.0,7162,1,4,3,7,5,2004,190.0,4,3,4,3,1,1,0.0,1,0.0,796.0,796.0,5,918,0,0.0,0.0,2,1,3,1,8,1,2003.0,616.0,3,3,168,57,0,0,0,0,0,5,2006,196500,12,12
50,52.0,6240,1,4,3,5,8,1952,0.0,3,4,3,3,1,3,48.0,1,0.0,624.0,672.0,5,423,0,1.0,0.0,1,0,4,1,7,0,1939.0,280.0,3,3,0,0,0,0,0,0,0,7,2007,132000,12,9
70,58.0,6451,1,4,3,7,7,1970,0.0,3,3,3,3,1,3,208.0,1,0.0,504.0,712.0,4,580,0,1.0,0.0,1,0,4,1,7,0,1985.0,576.0,3,3,264,0,84,0,0,0,0,5,2006,139900,9,9
20,73.0,8760,1,4,3,6,6,1959,220.0,3,3,3,3,1,1,0.0,1,0.0,1194.0,1194.0,3,0,0,1.0,0.0,1,0,3,1,6,0,1959.0,312.0,3,3,0,0,120,0,0,0,0,4,2010,148000,9,9
60,99.0,13069,1,3,3,8,5,2004,502.0,4,3,4,3,3,1,0.0,1,0.0,1706.0,1706.0,5,1238,0,0.0,0.0,2,1,5,1,11,1,2004.0,916.0,3,3,194,50,0,0,0,0,0,8,2007,342000,12,12
80,140.0,11080,1,4,3,6,6,1975,257.0,3,3,3,3,3,6,576.0,1,0.0,552.0,1128.0,3,0,0,1.0,0.0,2,0,3,1,6,0,1975.0,528.0,3,3,0,0,0,0,0,0,0,5,2006,148000,9,9
50,70.0,10759,1,4,3,5,4,1972,0.0,3,4,4,3,1,2,190.0,5,811.0,0.0,1001.0,3,640,0,0.0,0.0,2,0,4,1,5,1,1972.0,490.0,3,3,0,0,92,0,0,0,0,7,2008,140000,12,12
20,69.0,8973,1,4,3,5,7,1991,85.0,3,3,3,3,1,3,567.0,4,28.0,413.0,1008.0,3,0,0,0.0,1.0,1,1,3,1,6,0,1998.0,750.0,3,3,0,80,0,180,0,0,0,7,2006,150000,9,9
60,97.0,10990,1,3,3,7,5,1997,0.0,4,3,5,3,1,6,851.0,1,0.0,213.0,1064.0,5,1061,0,1.0,0.0,2,1,4,1,12,2,1996.0,576.0,3,3,168,0,0,0,0,0,0,6,2008,279500,12,15
180,35.0,3675,1,4,3,6,5,2005,76.0,3,3,4,3,4,6,467.0,1,0.0,80.0,547.0,5,0,0,1.0,0.0,1,0,2,1,5,0,2005.0,525.0,3,3,0,44,0,0,0,0,0,5,2007,140000,9,12
90,65.0,8385,1,4,3,6,5,1978,0.0,3,3,3,3,2,1,0.0,1,0.0,1664.0,1664.0,3,0,0,0.0,0.0,2,0,4,2,10,0,1978.0,616.0,3,3,0,0,0,0,0,0,0,10,2006,145000,9,9
120,26.0,5858,1,3,3,7,5,1999,0.0,4,3,4,3,1,6,1051.0,4,0.0,354.0,1405.0,5,0,0,1.0,0.0,2,0,2,1,5,1,1999.0,511.0,3,3,203,68,0,0,0,0,0,6,2010,184000,12,12
120,40.0,3880,1,3,3,8,6,1978,0.0,4,3,4,3,4,6,1052.0,1,0.0,174.0,1226.0,3,0,0,1.0,0.0,1,0,1,1,4,1,1978.0,484.0,3,3,223,78,0,0,0,0,0,1,2010,206000,12,12
160,21.0,1504,1,4,3,4,4,1972,0.0,3,3,3,3,1,4,252.0,1,0.0,294.0,546.0,3,546,0,0.0,0.0,1,1,3,1,5,0,1972.0,253.0,3,3,0,0,0,0,0,0,0,5,2007,85500,9,9
70,74.0,11988,1,3,2,6,7,1995,0.0,3,3,3,3,1,2,326.0,1,0.0,389.0,715.0,2,811,0,0.0,0.0,1,1,3,1,6,1,1939.0,240.0,3,3,0,0,0,0,0,0,0,8,2008,188700,9,9
